Local Date,State,Outage_status
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,0
01/16/2011,NY,1
01/16/2011,NY,0
01/16/2011,NY,1
01/16/2011,NY,1
01/16/2011,NY,0
01/16/2011,NY,1
01/16/2011,NY,0
01/16/2011,NY,1
01/16/2011,NY,1
01/16/2011,NY,1
01/16/2011,NY,1
01/16/2011,NY,0
01/16/2011,NY,0
01/16/2011,NY,1
01/16/2011,NY,0
01/16/2011,NY,1
01/16/2011,NY,1
01/16/2011,NY,1
01/16/2011,NY,1
01/15/2011,NY,1
01/15/2011,NY,1
01/15/2011,NY,1
01/15/2011,NY,0
01/15/2011,NY,0
01/15/2011,NY,0
01/15/2011,NY,1
01/15/2011,NY,1
01/15/2011,NY,1
01/15/2011,NY,1
01/15/2011,NY,1
01/15/2011,NY,1
01/15/2011,NY,1
01/15/2011,NY,0
01/15/2011,NY,1
01/15/2011,NY,1
01/15/2011,NY,0
01/15/2011,NY,1
01/15/2011,NY,1
01/15/2011,NY,1
01/15/2011,NY,1
01/15/2011,NY,1
01/15/2011,NY,0
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,0
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/14/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,0
01/13/2011,NY,0
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,0
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,0
01/13/2011,NY,0
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,0
01/13/2011,NY,0
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,1
01/13/2011,NY,0
01/13/2011,NY,0
01/13/2011,NY,1
01/13/2011,NY,1
01/12/2011,NY,0
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,0
01/12/2011,NY,0
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,0
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,0
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,0
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,0
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/12/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,0
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/11/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,0
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,0
01/10/2011,NY,1
01/10/2011,NY,0
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,0
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,0
01/10/2011,NY,0
01/10/2011,NY,1
01/10/2011,NY,1
01/10/2011,NY,0
01/10/2011,NY,0
01/10/2011,NY,0
01/09/2011,NY,1
01/09/2011,NY,0
01/09/2011,NY,1
01/09/2011,NY,1
01/09/2011,NY,1
01/09/2011,NY,1
01/09/2011,NY,1
01/09/2011,NY,1
01/09/2011,NY,0
01/09/2011,NY,0
01/09/2011,NY,1
01/09/2011,NY,1
01/09/2011,NY,1
01/09/2011,NY,1
01/09/2011,NY,1
01/09/2011,NY,1
01/09/2011,NY,1
01/09/2011,NY,0
01/09/2011,NY,0
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,0
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,0
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,0
01/08/2011,NY,1
01/08/2011,NY,0
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,1
01/08/2011,NY,0
01/08/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,0
01/07/2011,NY,0
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,0
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,0
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,0
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,0
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,1
01/07/2011,NY,0
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,0
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,0
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,0
01/06/2011,NY,1
01/06/2011,NY,0
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,0
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,1
01/06/2011,NY,0
01/06/2011,NY,1
01/05/2011,NY,1
01/05/2011,NY,1
01/05/2011,NY,1
01/05/2011,NY,0
01/05/2011,NY,0
01/05/2011,NY,1
01/05/2011,NY,0
01/05/2011,NY,1
01/05/2011,NY,1
01/05/2011,NY,1
01/05/2011,NY,1
01/05/2011,NY,1
01/05/2011,NY,1
01/05/2011,NY,1
01/05/2011,NY,0
01/05/2011,NY,0
01/05/2011,NY,0
01/05/2011,NY,0
01/05/2011,NY,1
01/05/2011,NY,0
01/05/2011,NY,1
01/05/2011,NY,1
01/05/2011,NY,1
01/05/2011,NY,1
01/05/2011,NY,0
01/05/2011,NY,0
01/04/2011,NY,0
01/04/2011,NY,1
01/04/2011,NY,0
01/04/2011,NY,1
01/04/2011,NY,1
01/04/2011,NY,0
01/04/2011,NY,1
01/04/2011,NY,1
01/04/2011,NY,1
01/04/2011,NY,0
01/04/2011,NY,1
01/04/2011,NY,1
01/04/2011,NY,0
01/04/2011,NY,0
01/04/2011,NY,1
01/04/2011,NY,0
01/04/2011,NY,1
01/04/2011,NY,1
01/04/2011,NY,1
01/04/2011,NY,0
01/04/2011,NY,1
01/04/2011,NY,1
01/03/2011,NY,1
01/03/2011,NY,1
01/03/2011,NY,1
01/03/2011,NY,1
01/03/2011,NY,0
01/03/2011,NY,1
01/03/2011,NY,0
01/03/2011,NY,1
01/03/2011,NY,0
01/03/2011,NY,1
01/03/2011,NY,1
01/03/2011,NY,0
01/03/2011,NY,0
01/03/2011,NY,0
01/03/2011,NY,1
01/03/2011,NY,1
01/03/2011,NY,0
01/03/2011,NY,1
01/03/2011,NY,0
01/03/2011,NY,0
01/03/2011,NY,0
01/03/2011,NY,1
01/03/2011,NY,0
01/03/2011,NY,0
01/03/2011,NY,1
01/02/2011,NY,1
01/02/2011,NY,0
01/02/2011,NY,1
01/02/2011,NY,1
01/02/2011,NY,1
01/02/2011,NY,1
01/02/2011,NY,1
01/02/2011,NY,1
01/02/2011,NY,1
01/02/2011,NY,0
01/02/2011,NY,1
01/02/2011,NY,1
01/02/2011,NY,1
01/02/2011,NY,0
01/02/2011,NY,1
01/01/2011,NY,1
01/01/2011,NY,1
01/01/2011,NY,1
01/01/2011,NY,1
01/01/2011,NY,1
01/01/2011,NY,1
01/01/2011,NY,1
01/01/2011,NY,1
01/01/2011,NY,1
01/01/2011,NY,1
01/01/2011,NY,1
01/01/2011,NY,0
01/01/2011,NY,1
01/01/2011,NY,0
01/01/2011,NY,0
01/01/2011,NY,1
01/01/2011,NY,1
01/01/2011,NY,0
01/01/2011,NY,0
12/31/2010,NY,1
12/31/2010,NY,0
12/31/2010,NY,0
12/31/2010,NY,1
08/28/2011,NY,1
08/27/2011,NY,0
08/27/2011,NY,1
08/27/2011,NY,1
08/28/2011,NY,1
08/28/2011,NY,1
08/28/2011,NY,0
08/30/2011,NY,1
08/28/2011,NY,0
08/28/2011,NY,1
08/28/2011,NY,0
08/28/2011,NY,0
08/28/2011,NY,0
08/28/2011,NY,0
08/28/2011,NY,0
08/28/2011,NY,1
08/28/2011,NY,1
08/28/2011,NY,1
08/28/2011,NY,1
08/27/2011,NY,0
08/28/2011,NY,1
08/28/2011,NY,1
08/28/2011,NY,1
08/28/2011,NY,1
08/28/2011,NY,0
08/28/2011,NY,0
08/27/2011,NY,0
08/27/2011,NY,1
08/27/2011,NY,1
08/27/2011,NY,1
08/27/2011,NY,1
08/27/2011,NY,0
08/27/2011,NY,0
08/27/2011,NY,1
08/27/2011,NY,1
08/27/2011,NY,1
08/27/2011,NY,0
08/27/2011,NY,0
08/26/2011,NY,1
08/26/2011,NY,1
08/26/2011,NY,1
08/26/2011,NY,0
08/26/2011,NY,1
08/26/2011,NY,1
08/26/2011,NY,1
08/23/2011,NY,1
08/22/2011,NY,0
08/20/2011,NY,0
08/19/2011,NY,1
08/17/2011,NY,1
08/16/2011,NY,1
08/16/2011,NY,1
08/13/2011,NY,0
08/10/2011,NY,1
08/09/2011,NY,0
07/29/2011,NY,1
07/27/2011,NY,1
07/22/2011,NY,1
07/20/2011,NY,1
07/19/2011,NY,0
07/19/2011,NY,1
07/19/2011,NY,0
07/19/2011,NY,1
07/18/2011,NY,0
07/16/2011,NY,0
07/16/2011,NY,1
07/15/2011,NY,1
07/14/2011,NY,1
07/12/2011,NY,1
07/11/2011,NY,1
07/10/2011,NY,1
07/09/2011,NY,1
07/09/2011,NY,1
07/08/2011,NY,0
07/08/2011,NY,1
07/04/2011,NY,0
07/02/2011,NY,1
07/02/2011,NY,0
07/02/2011,NY,0
07/02/2011,NY,0
07/02/2011,NY,0
07/02/2011,NY,0
07/02/2011,NY,1
07/02/2011,NY,1
07/02/2011,NY,0
07/02/2011,NY,1
07/02/2011,NY,0
07/01/2011,NY,0
07/01/2011,NY,1
07/01/2011,NY,1
07/01/2011,NY,0
07/01/2011,NY,1
07/01/2011,NY,0
06/30/2011,NY,1
06/30/2011,NY,1
06/30/2011,NY,0
06/30/2011,NY,1
06/30/2011,NY,0
08/28/2011,NY,1
08/27/2011,NY,0
08/27/2011,NY,1
08/27/2011,NY,1
08/28/2011,NY,1
08/28/2011,NY,1
08/28/2011,NY,0
08/30/2011,NY,1
08/28/2011,NY,0
08/28/2011,NY,1
08/28/2011,NY,0
08/28/2011,NY,0
08/28/2011,NY,0
08/28/2011,NY,0
08/28/2011,NY,0
08/28/2011,NY,1
08/28/2011,NY,1
08/28/2011,NY,1
08/28/2011,NY,1
08/27/2011,NY,0
08/28/2011,NY,1
08/28/2011,NY,1
08/28/2011,NY,1
08/28/2011,NY,1
08/28/2011,NY,0
08/28/2011,NY,0
08/27/2011,NY,0
08/27/2011,NY,1
08/27/2011,NY,1
08/27/2011,NY,1
08/27/2011,NY,1
08/27/2011,NY,0
08/27/2011,NY,0
08/27/2011,NY,1
08/27/2011,NY,1
08/27/2011,NY,1
08/27/2011,NY,0
08/27/2011,NY,0
08/26/2011,NY,1
08/26/2011,NY,1
08/26/2011,NY,1
08/26/2011,NY,0
08/26/2011,NY,1
08/26/2011,NY,1
08/26/2011,NY,1
08/23/2011,NY,1
08/22/2011,NY,0
08/20/2011,NY,0
08/19/2011,NY,1
08/17/2011,NY,1
08/16/2011,NY,1
08/16/2011,NY,1
08/13/2011,NY,0
08/10/2011,NY,1
08/09/2011,NY,0
07/29/2011,NY,1
07/27/2011,NY,1
07/22/2011,NY,1
07/20/2011,NY,1
07/19/2011,NY,0
07/19/2011,NY,1
07/19/2011,NY,0
07/19/2011,NY,1
07/18/2011,NY,0
07/16/2011,NY,0
07/16/2011,NY,1
07/15/2011,NY,1
07/14/2011,NY,1
07/12/2011,NY,1
07/11/2011,NY,1
07/10/2011,NY,1
07/09/2011,NY,1
07/09/2011,NY,1
07/08/2011,NY,0
07/08/2011,NY,1
07/04/2011,NY,0
07/02/2011,NY,1
07/02/2011,NY,0
07/02/2011,NY,0
07/02/2011,NY,0
07/02/2011,NY,0
07/02/2011,NY,0
07/02/2011,NY,1
07/02/2011,NY,1
07/02/2011,NY,0
07/02/2011,NY,1
07/02/2011,NY,0
07/01/2011,NY,0
07/01/2011,NY,1
07/01/2011,NY,1
07/01/2011,NY,0
07/01/2011,NY,1
07/01/2011,NY,0
06/30/2011,NY,1
06/30/2011,NY,1
06/30/2011,NY,0
06/30/2011,NY,1
06/30/2011,NY,0
10/09/2011,NY,1
10/13/2011,NY,1
09/24/2011,NY,1
10/10/2011,NY,0
10/30/2011,NY,0
10/03/2011,NY,1
10/28/2011,NY,1
10/28/2011,NY,1
10/24/2011,NY,1
10/23/2011,NY,1
10/23/2011,NY,1
10/20/2011,NY,1
10/17/2011,NY,1
10/16/2011,NY,1
10/15/2011,NY,0
10/13/2011,NY,1
10/12/2011,NY,0
10/06/2011,NY,0
10/06/2011,NY,0
10/04/2011,NY,1
10/30/2011,NY,1
10/30/2011,NY,1
10/29/2011,NY,0
10/28/2011,NY,1
10/23/2011,NY,1
10/15/2011,NY,1
10/15/2011,NY,1
10/04/2011,NY,1
10/02/2011,NY,1
10/02/2011,NY,1
09/29/2011,NY,0
09/28/2011,NY,1
09/25/2011,NY,1
09/24/2011,NY,1
09/24/2011,NY,0
09/24/2011,NY,1
09/20/2011,NY,1
09/19/2011,NY,1
09/17/2011,NY,1
09/17/2011,NY,1
09/17/2011,NY,1
09/14/2011,NY,1
09/14/2011,NY,1
09/13/2011,NY,1
09/13/2011,NY,0
09/13/2011,NY,1
09/12/2011,NY,1
09/12/2011,NY,1
09/12/2011,NY,1
09/11/2011,NY,0
09/11/2011,NY,1
09/10/2011,NY,1
09/09/2011,NY,1
09/09/2011,NY,0
09/09/2011,NY,0
09/08/2011,NY,1
09/05/2011,NY,1
09/04/2011,NY,1
09/02/2011,NY,0
09/01/2011,NY,0
09/01/2011,NY,0
09/01/2011,NY,0
09/01/2011,NY,1
09/01/2011,NY,0
09/01/2011,NY,1
09/01/2011,NY,1
09/01/2011,NY,1
09/01/2011,NY,0
09/01/2011,NY,0
09/01/2011,NY,1
09/01/2011,NY,1
09/01/2011,NY,0
09/01/2011,NY,0
09/01/2011,NY,0
09/01/2011,NY,0
09/01/2011,NY,0
09/01/2011,NY,1
09/01/2011,NY,1
08/31/2011,NY,1
08/31/2011,NY,0
12/30/2011,NY,0
12/30/2011,NY,1
12/30/2011,NY,1
12/30/2011,NY,0
12/30/2011,NY,1
12/30/2011,NY,1
12/30/2011,NY,1
12/30/2011,NY,1
12/30/2011,NY,0
12/30/2011,NY,1
12/30/2011,NY,1
12/30/2011,NY,1
12/30/2011,NY,1
12/30/2011,NY,1
12/30/2011,NY,1
12/30/2011,NY,0
12/30/2011,NY,1
12/30/2011,NY,1
12/30/2011,NY,0
12/30/2011,NY,1
12/30/2011,NY,0
12/30/2011,NY,1
12/30/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,0
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,0
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,0
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,0
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,0
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,0
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,1
12/29/2011,NY,0
12/28/2011,NY,0
12/28/2011,NY,1
12/28/2011,NY,1
12/28/2011,NY,0
12/28/2011,NY,1
12/28/2011,NY,1
12/28/2011,NY,1
12/28/2011,NY,0
12/28/2011,NY,1
12/28/2011,NY,0
12/28/2011,NY,1
12/28/2011,NY,1
12/28/2011,NY,1
12/28/2011,NY,1
12/28/2011,NY,1
12/28/2011,NY,0
12/28/2011,NY,1
12/28/2011,NY,1
12/28/2011,NY,1
12/28/2011,NY,0
12/28/2011,NY,1
12/28/2011,NY,0
12/28/2011,NY,0
12/28/2011,NY,1
12/28/2011,NY,0
12/28/2011,NY,1
12/28/2011,NY,1
12/27/2011,NY,0
12/27/2011,NY,0
12/27/2011,NY,0
12/27/2011,NY,1
12/27/2011,NY,0
12/27/2011,NY,1
12/27/2011,NY,0
12/27/2011,NY,0
12/27/2011,NY,1
12/27/2011,NY,0
12/27/2011,NY,0
12/27/2011,NY,1
12/27/2011,NY,1
12/27/2011,NY,1
12/27/2011,NY,1
12/27/2011,NY,0
12/27/2011,NY,1
12/27/2011,NY,1
12/27/2011,NY,1
12/27/2011,NY,1
12/27/2011,NY,1
12/27/2011,NY,1
12/27/2011,NY,0
12/27/2011,NY,1
12/27/2011,NY,0
12/27/2011,NY,1
12/27/2011,NY,1
12/27/2011,NY,0
12/27/2011,NY,1
12/27/2011,NY,1
12/27/2011,NY,0
12/27/2011,NY,1
12/27/2011,NY,1
12/27/2011,NY,1
12/27/2011,NY,1
12/27/2011,NY,1
12/26/2011,NY,0
12/26/2011,NY,0
12/26/2011,NY,0
12/26/2011,NY,1
12/26/2011,NY,1
12/26/2011,NY,0
12/26/2011,NY,1
12/26/2011,NY,1
12/26/2011,NY,1
12/26/2011,NY,0
12/26/2011,NY,1
12/26/2011,NY,1
12/26/2011,NY,1
12/26/2011,NY,1
12/26/2011,NY,1
12/26/2011,NY,1
12/26/2011,NY,1
12/26/2011,NY,1
12/26/2011,NY,1
12/26/2011,NY,1
12/26/2011,NY,1
12/26/2011,NY,1
12/25/2011,NY,0
12/25/2011,NY,1
12/25/2011,NY,1
12/25/2011,NY,1
12/25/2011,NY,1
12/25/2011,NY,1
12/25/2011,NY,1
12/25/2011,NY,1
12/25/2011,NY,1
12/25/2011,NY,1
12/25/2011,NY,1
12/25/2011,NY,0
12/25/2011,NY,1
12/25/2011,NY,0
12/24/2011,NY,1
12/24/2011,NY,0
12/24/2011,NY,0
12/24/2011,NY,1
12/24/2011,NY,1
12/24/2011,NY,0
12/24/2011,NY,0
12/24/2011,NY,1
12/24/2011,NY,0
12/24/2011,NY,0
12/24/2011,NY,0
12/24/2011,NY,0
12/24/2011,NY,0
12/24/2011,NY,1
12/24/2011,NY,1
12/24/2011,NY,1
12/24/2011,NY,1
12/24/2011,NY,1
12/24/2011,NY,1
12/24/2011,NY,0
12/24/2011,NY,1
12/24/2011,NY,1
12/24/2011,NY,0
12/24/2011,NY,0
12/23/2011,NY,1
12/23/2011,NY,1
12/23/2011,NY,1
12/23/2011,NY,1
12/23/2011,NY,0
12/23/2011,NY,0
12/23/2011,NY,0
12/23/2011,NY,1
12/23/2011,NY,0
12/23/2011,NY,1
12/23/2011,NY,0
12/23/2011,NY,0
12/23/2011,NY,0
12/23/2011,NY,1
12/23/2011,NY,0
12/23/2011,NY,1
12/23/2011,NY,1
12/23/2011,NY,0
12/23/2011,NY,0
12/23/2011,NY,1
12/23/2011,NY,1
12/23/2011,NY,1
12/23/2011,NY,0
12/23/2011,NY,0
12/23/2011,NY,0
12/23/2011,NY,0
12/23/2011,NY,1
12/23/2011,NY,1
12/22/2011,NY,0
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,0
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,0
12/22/2011,NY,1
12/22/2011,NY,0
12/22/2011,NY,0
12/22/2011,NY,0
12/22/2011,NY,1
12/22/2011,NY,0
12/22/2011,NY,0
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
12/22/2011,NY,1
